#OTUId,101.AVd_295,103.AVd_309,105.AVd_310,11.AVd_99,123.AVd_312,125.AVd_306,127.AVd_307,129.AVd_308,13.AVd_151,16.AVd_168,18.AVd_171,20.AVd_293,22.AVd_299,24.AVd_100,25.AVd_108,28.AVd_153,30.AVd_148,32.AVd_176,34.AVd_166,36.AVd_291,38.AVd_292,40.AVd_109,42.AVd_110,44.AVd_150,46.AVd_154,48.AVd_167,50.AVd_170,52.AVd_296,53.AVd_298,9.AVd_98,97.AVd_294,99.AVd_290
OTU_22,2.8403361344537816,0.2684563758389262,0.06351894982002965,0.061174551386623165,0.06315523556902868,0.1217603061401983,0.40075436115040075,0.36255767963085034,5.684412931138084,3.5612711759614197,0.7328154770628755,4.837870643315416,3.0607421413377454,0.017322016282695307,0.03616636528028933,0.0,0.03784295175023652,13.186206896551724,1.1466794075489728,1.7754438609652412,0.9238115009341914,0.7435808063204369,0.7099002302379125,0.35816618911174786,0.1423342822285482,0.9191462844679856,5.715312724658519,0.9168550615423261,0.48626031889630217,0.17681728880157171,0.060873535230558516,5.694873378628783
OTU_28,1.0084033613445378,0.014914243102162566,0.0,2.6508972267536706,0.02526209422761147,0.0,0.04714757190004715,0.016479894528675015,0.012017786323759164,0.27204154816371956,0.29312619082515023,8.063117738859026,1.1699361852989838,82.19296726138923,87.63110307414105,0.0,0.0,1.5448275862068965,0.1433349259436216,1.275318829707427,0.6331741747975919,0.3601719530614616,0.05755947812739831,0.0,0.0,0.15578750584203147,0.9884974838245866,0.32655111780959556,0.3505597647857062,0.7170923379174853,18.764267234819663,0.5435453983940705
OTU_102,1.5294117647058822,0.05965697240865026,0.0,8.13621533442088,0.06315523556902868,0.017394329448599758,0.0,0.016479894528675015,0.02403557264751833,0.5440830963274391,0.0,9.62372117218658,3.0134719924367763,14.221375368092845,8.679927667269439,0.013982102908277404,0.01892147587511826,4.110344827586207,0.5574136008918618,2.9882470617654415,0.2283578991073282,1.6614383641222261,0.3837298541826554,0.026862464183381087,0.0,0.21810250817884405,3.9899352983465133,0.07535795026375283,0.12439217460137962,3.369351669941061,0.0,1.1117974058060531
OTU_148,0.33613445378151263,0.02982848620432513,0.0,0.3466557911908646,0.10104837691044588,0.0,0.023573785950023574,0.016479894528675015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19751365167886603,0.23983115886415962,0.0,0.0,0.0,0.0,0.0,0.0,0.2357563850687623,3.469791508141835,0.30883261272390367
OTU_5,17.04201680672269,2.4459358687546606,2.5195850095278423,0.0,3.410382720727548,0.4522525656635937,4.714757190004715,2.2412656558998023,0.012017786323759164,0.012365524916532707,0.0,0.03468007629616785,0.04727014890096904,0.08661008141347652,0.18083182640144665,0.0,2.6111636707663197,0.0,11.928651059085842,0.037509377344336084,0.062279427029271334,0.0,0.0,4.020415472779369,0.020333468889792598,6.807914005296775,0.17972681524083392,0.07535795026375283,0.01130837950921633,0.019646365422396856,0.015218383807639629,13.218035824583076
OTU_32,0.0,0.44742729306487694,0.2540757992801186,0.0,0.26525198938992045,0.19133762393459733,0.9900990099009901,0.3131179960448253,0.0,0.07419314949919624,0.0,0.017340038148083926,0.04727014890096904,0.017322016282695307,0.03616636528028933,0.0,0.43519394512771997,0.027586206896551724,2.2455805064500716,0.05001250312578145,1.515466057712269,0.0,0.0,3.6712034383954153,0.010166734444896299,2.2121825829568467,0.10783608914450037,1.544837980406933,0.12439217460137962,0.0,0.0,0.0
OTU_572,0.0,0.0,0.0,0.040783034257748776,0.0,0.0,0.0,0.0,0.012017786323759164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01892147587511826,0.0,0.0,0.0,0.0,0.5576856047403277,0.6523407521105142,0.053724928366762174,0.0,0.0,0.0,0.06279829188646069,0.02261675901843266,0.0,0.0,0.0
OTU_23,13.277310924369749,0.19388516032811334,0.42345966546686425,0.0,0.21472780093469748,0.13915463558879806,0.11786892975011787,0.13183915622940012,0.0,4.735996043032027,0.0,0.017340038148083926,0.0,0.0,0.0,0.0,0.13245033112582782,0.0,4.4115304984870205,0.0,0.010379904504878554,0.0,0.0,1.2535816618911175,0.020333468889792598,5.717401464402555,0.05391804457225018,0.012559658377292138,0.0,0.009823182711198428,10.348500989194948,12.14329833230389
OTU_14,0.01680672268907563,1.4317673378076063,1.2068600465805632,0.0,1.237842617152962,0.9914767785701861,1.6737388024516737,1.087673038892551,0.0,6.838135278842587,0.014656309541257512,0.03468007629616785,0.09454029780193808,0.017322016282695307,0.03616636528028933,0.0,0.01892147587511826,0.027586206896551724,9.523809523809524,4.551137784446111,2.034461282956197,0.0,0.0,1.0386819484240688,0.030500203334688898,8.505997818974919,0.2516175413371675,1.5825169555388094,2.092050209205021,0.0,0.0,0.0
OTU_596,0.0,0.0,0.06351894982002965,0.0,0.02526209422761147,0.0,0.04714757190004715,0.0,0.0,1.8300976876468407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.560758082497213,0.0,0.08303923603902844,0.0,0.0,0.0,0.0,1.4332450537466894,0.017972681524083392,0.1004772670183371,0.056541897546081646,0.0,0.0,0.0
