#OTUId,91.AVd_170,84.AVd_110,82.AVd_109,80.AVd_108,78.AVd_291,76.AVd_299,72.AVd_293,70.AVd_176,68.AVd_171,66.AVd_168,64.AVd_153,62.AVd_147,60.AVd_151,56.AVd_98,121.AVd_310,119.AVd_309,117.AVd_290,115.AVd_294,110.AVd_308,109.AVd_307,108.AVd_306,107.AVd_312
OTU_305,0.009301460329271696,0.0,0.0,0.0,0.007017543859649123,0.13749754468670203,0.0726920281075842,0.1331931300385559,0.16998130205677375,0.04625346901017576,0.0342407122068139,0.01757469244288225,0.0,0.0,0.0,0.0,0.09714127116291979,0.11844131232974062,0.0,0.0,0.012998830105290524,0.03324836528870664
OTU_172,0.05580876197563017,0.0,0.0,0.0,0.09824561403508772,0.09821253191907288,0.0,0.014020329477742727,0.04249532551419344,0.03469010175763182,0.0,0.08787346221441125,0.04213187276174426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_54,0.0,0.0,0.0,0.0,0.44912280701754387,2.229424474562954,2.301914223406833,0.028040658955485454,0.0,0.0,0.08560178051703475,0.01757469244288225,0.02106593638087213,0.0,2.937827374174448,0.907859078590786,0.0,0.011844131232974061,1.7051509769094138,1.938591210114389,1.2738853503184713,2.305219993350327
OTU_66,0.0,0.0,0.0,0.009044044496698924,3.389473684210526,1.5517580043213515,1.4053792100799611,0.014020329477742727,0.0,0.0,0.0,0.01757469244288225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_132,0.17672774625616222,0.0,0.0,0.0,0.23859649122807017,0.25535258298958946,0.2786527744124061,0.04206098843322818,0.0679925208227095,0.04625346901017576,0.18832391713747645,0.210896309314587,0.10532968190436065,0.0,0.11386927806877704,0.25745257452574527,0.0,0.0,0.22498519834221434,0.20469596628537026,0.09099181073703366,0.17732461487310208
OTU_34,0.0,0.0,0.018130722509291996,0.0,0.0,0.0,0.0,0.014020329477742727,0.0,0.01156336725254394,0.0,0.0,0.0,0.0,0.0,0.013550135501355014,0.0,0.0,0.0,0.0,0.012998830105290524,0.0554139421478444
OTU_133,0.0,0.0,0.0,0.0,0.6877192982456141,0.6776664702416029,0.8844196753089412,0.0070101647388713636,0.0,0.02312673450508788,0.01712035610340695,0.0,0.0,0.0,0.6035071737645183,0.46070460704607047,0.0,0.0,0.27235050325636473,0.2769416014449127,0.10399064084232419,0.3103180760279286
OTU_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0121153380179307,0.03505082369435682,0.03399626041135475,0.01156336725254394,0.0,0.0,0.0,0.0,10.157139603734912,10.05420054200542,0.0,0.011844131232974061,9.41385435168739,13.389524382901866,9.983101520863123,2.7374487421035134
OTU_79,0.0,0.0,0.0,0.0,0.19649122807017544,0.3339226085248478,0.5451902108068815,0.0070101647388713636,0.0,0.0,0.0,0.0,0.0,0.0,0.02277385561375541,0.08130081300813008,0.0,0.0,0.2841918294849023,0.22877784467188442,0.36396724294813465,0.29923528759835977
OTU_91,0.0,0.0,0.0,0.02713213349009677,0.0,0.0,0.0,0.0070101647388713636,0.0,0.11563367252543941,0.0,0.0,0.0,0.0,0.0,0.013550135501355014,0.0,0.0,0.0,0.0,0.0,0.02216557685913776
OTU_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0121153380179307,0.014020329477742727,0.03399626041135475,0.0,7.875363807567197,5.026362038664323,5.3296819043606485,0.0,5.750398542473241,4.417344173441735,0.0,0.0,5.979869745411486,5.707405177603853,6.395424411802938,7.846614208134767
OTU_74,0.0,0.0,0.0,0.0,0.9543859649122807,0.8937340404635632,0.9813423794523867,0.02103049421661409,0.04249532551419344,0.04625346901017576,0.0,0.0,0.0,0.0,0.13664313368253245,0.04065040650406504,0.0,0.0,0.09473060982830077,0.16857314870559903,0.19498245157935787,0.919871439654217
OTU_304,0.0,0.0,0.009065361254645998,0.0,0.0,0.0,0.0,0.02103049421661409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013550135501355014,0.013877324451845684,0.0,0.0,0.0,0.0,0.0
OTU_347,0.0,0.0,0.0,0.0,0.0,0.13749754468670203,0.0605766900896535,0.0070101647388713636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0948509485094851,0.0,0.0,0.035523978685612786,0.0,0.038996490315871574,0.0
OTU_87,0.0,0.0,0.0,0.009044044496698924,0.0,0.0,0.0,0.0070101647388713636,0.0,0.057816836262719704,1.1470638589282658,0.5799648506151143,0.8637033916157573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0242306760358614,0.014020329477742727,0.0,0.0,0.0,0.0,0.0,0.0,4.247324071965384,2.3577235772357725,0.0,0.0,1.6577856719952635,1.950632149307646,0.8969192772650462,1.8175773024492963
